Date,township,经度,纬度,经停病例数,患者数,全市患者数,所在区患者数,封控与否
2022/1/11 0:00,青光镇,117.088633,39.208755,0,0,142,0,0
2022/1/12 0:00,青光镇,117.088633,39.208755,0,0,146,0,0
2022/1/13 0:00,青光镇,117.088633,39.208755,0,0,184,0,0
2022/1/14 0:00,青光镇,117.088633,39.208755,0,0,209,0,0
2022/1/15 0:00,青光镇,117.088633,39.208755,0,0,268,0,0
2022/1/16 0:00,青光镇,117.088633,39.208755,0,0,313,0,0
2022/1/17 0:00,青光镇,117.088633,39.208755,0,0,334,0,0
2022/1/18 0:00,青光镇,117.088633,39.208755,0,0,341,0,0
2022/1/19 0:00,青光镇,117.088633,39.208755,1,0,367,0,0
2022/1/20 0:00,青光镇,117.088633,39.208755,0,0,367,0,0
2022/1/21 0:00,青光镇,117.088633,39.208755,0,0,367,0,0
2022/1/22 0:00,青光镇,117.088633,39.208755,0,0,340,0,0
2022/1/23 0:00,青光镇,117.088633,39.208755,0,0,304,0,0
2022/1/24 0:00,青光镇,117.088633,39.208755,0,0,265,0,0
2022/1/25 0:00,青光镇,117.088633,39.208755,0,0,225,0,0
2022/1/26 0:00,青光镇,117.088633,39.208755,0,0,226,0,0
2022/1/27 0:00,青光镇,117.088633,39.208755,0,0,188,0,0
2022/1/28 0:00,青光镇,117.088633,39.208755,0,0,169,0,0
2022/1/29 0:00,青光镇,117.088633,39.208755,0,0,119,0,0
2022/1/30 0:00,青光镇,117.088633,39.208755,0,0,89,0,0
2022/1/31 0:00,青光镇,117.088633,39.208755,0,0,68,0,0
2022/2/1 0:00,青光镇,117.088633,39.208755,0,0,83,0,0
2021/12/23 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/24 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/25 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/26 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/27 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/28 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/29 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/30 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2021/12/31 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2022/1/1 0:00,无瑕街道,117.476654,39.046391,1,0,0,0,0
2022/1/2 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2022/1/3 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2022/1/4 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2022/1/5 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2022/1/6 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2022/1/7 0:00,无瑕街道,117.476654,39.046391,0,0,0,0,0
2022/1/8 0:00,无瑕街道,117.476654,39.046391,0,0,27,0,0
2022/1/9 0:00,无瑕街道,117.476654,39.046391,0,0,63,0,0
2022/1/10 0:00,无瑕街道,117.476654,39.046391,0,0,102,0,0
2022/1/11 0:00,无瑕街道,117.476654,39.046391,0,0,142,0,0
2022/1/12 0:00,无瑕街道,117.476654,39.046391,0,0,146,0,0
2022/1/13 0:00,无瑕街道,117.476654,39.046391,0,0,184,0,0
2022/1/14 0:00,无瑕街道,117.476654,39.046391,0,0,209,0,0
2022/1/15 0:00,无瑕街道,117.476654,39.046391,0,0,268,0,0
2022/1/16 0:00,无瑕街道,117.476654,39.046391,0,0,313,0,0
2022/1/17 0:00,无瑕街道,117.476654,39.046391,0,0,334,0,0
2022/1/18 0:00,无瑕街道,117.476654,39.046391,0,0,341,0,0
2022/1/19 0:00,无瑕街道,117.476654,39.046391,0,0,367,0,0
2022/1/20 0:00,无瑕街道,117.476654,39.046391,0,0,367,0,0
2022/1/21 0:00,无瑕街道,117.476654,39.046391,0,0,367,0,0
2022/1/22 0:00,无瑕街道,117.476654,39.046391,0,0,340,0,0
2022/1/23 0:00,无瑕街道,117.476654,39.046391,0,0,304,0,0
2022/1/24 0:00,无瑕街道,117.476654,39.046391,0,0,265,0,0
2022/1/25 0:00,无瑕街道,117.476654,39.046391,0,0,225,0,0
2022/1/26 0:00,无瑕街道,117.476654,39.046391,0,0,226,0,0
2022/1/27 0:00,无瑕街道,117.476654,39.046391,0,0,188,0,0
2022/1/28 0:00,无瑕街道,117.476654,39.046391,0,0,169,0,0
2022/1/29 0:00,无瑕街道,117.476654,39.046391,0,0,119,0,0
2022/1/30 0:00,无瑕街道,117.476654,39.046391,0,0,89,0,0
2022/1/31 0:00,无瑕街道,117.476654,39.046391,0,0,68,0,0
2022/2/1 0:00,无瑕街道,117.476654,39.046391,0,0,83,3,0
2021/12/23 0:00,静海镇,116.923316,38.926198,0,0,0,0,0
2021/12/24 0:00,静海镇,116.923316,38.926198,1,0,0,0,0
2021/12/25 0:00,静海镇,116.923316,38.926198,1,0,0,0,0
2021/12/26 0:00,静海镇,116.923316,38.926198,1,0,0,0,0
2021/12/27 0:00,静海镇,116.923316,38.926198,4,0,0,0,0
2021/12/28 0:00,静海镇,116.923316,38.926198,2,0,0,0,0
2021/12/29 0:00,静海镇,116.923316,38.926198,3,0,0,0,0
2021/12/30 0:00,静海镇,116.923316,38.926198,4,0,0,0,0
2021/12/31 0:00,静海镇,116.923316,38.926198,3,0,0,0,0
2022/1/1 0:00,静海镇,116.923316,38.926198,3,0,0,0,0
2022/1/2 0:00,静海镇,116.923316,38.926198,3,0,0,0,0
2022/1/3 0:00,静海镇,116.923316,38.926198,0,0,0,0,0
2022/1/4 0:00,静海镇,116.923316,38.926198,1,0,0,0,0
2022/1/5 0:00,静海镇,116.923316,38.926198,0,0,0,0,0
2022/1/6 0:00,静海镇,116.923316,38.926198,1,0,0,0,0
2022/1/7 0:00,静海镇,116.923316,38.926198,4,0,0,0,0
2022/1/8 0:00,静海镇,116.923316,38.926198,25,0,27,0,0
2022/1/9 0:00,静海镇,116.923316,38.926198,27,0,63,0,0
2022/1/10 0:00,静海镇,116.923316,38.926198,37,0,102,0,0
2022/1/11 0:00,静海镇,116.923316,38.926198,41,0,142,0,0
2022/1/12 0:00,静海镇,116.923316,38.926198,12,0,146,0,0
2022/1/13 0:00,静海镇,116.923316,38.926198,19,0,184,0,0
2022/1/14 0:00,静海镇,116.923316,38.926198,33,0,209,0,0
2022/1/15 0:00,静海镇,116.923316,38.926198,55,0,268,0,0
2022/1/16 0:00,静海镇,116.923316,38.926198,37,0,313,0,0
2022/1/17 0:00,静海镇,116.923316,38.926198,4,0,334,0,0
2022/1/18 0:00,静海镇,116.923316,38.926198,4,0,341,0,0
2022/1/19 0:00,静海镇,116.923316,38.926198,2,0,367,0,0
2022/1/20 0:00,静海镇,116.923316,38.926198,0,0,367,0,0
2022/1/21 0:00,静海镇,116.923316,38.926198,0,0,367,0,0
2022/1/22 0:00,静海镇,116.923316,38.926198,0,0,340,0,0
2022/1/23 0:00,静海镇,116.923316,38.926198,0,0,304,0,0
2022/1/24 0:00,静海镇,116.923316,38.926198,0,0,265,0,0
2022/1/25 0:00,静海镇,116.923316,38.926198,1,0,225,0,0
2022/1/26 0:00,静海镇,116.923316,38.926198,5,0,226,0,0
2022/1/27 0:00,静海镇,116.923316,38.926198,6,0,188,0,0
2022/1/28 0:00,静海镇,116.923316,38.926198,7,0,169,0,0
2022/1/29 0:00,静海镇,116.923316,38.926198,14,0,119,0,0
2022/1/30 0:00,静海镇,116.923316,38.926198,14,0,89,0,0
2022/1/31 0:00,静海镇,116.923316,38.926198,1,0,68,0,0
2022/2/1 0:00,静海镇,116.923316,38.926198,5,0,83,0,0
2021/12/23 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/24 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/25 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/26 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/27 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/28 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/29 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/30 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2021/12/31 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2022/1/1 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2022/1/2 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2022/1/3 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2022/1/4 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2022/1/5 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2022/1/6 0:00,瑞景街道,117.114185,39.207556,0,0,0,0,0
2022/1/7 0:00,瑞景街道,117.114185,39.207556,2,0,0,0,0
2022/1/8 0:00,瑞景街道,117.114185,39.207556,0,0,27,0,0
2022/1/9 0:00,瑞景街道,117.114185,39.207556,0,0,63,0,0
2022/1/10 0:00,瑞景街道,117.114185,39.207556,0,0,102,0,0
2022/1/11 0:00,瑞景街道,117.114185,39.207556,0,0,142,0,0
2022/1/12 0:00,瑞景街道,117.114185,39.207556,0,0,146,0,0
2022/1/13 0:00,瑞景街道,117.114185,39.207556,0,0,184,0,0
2022/1/14 0:00,瑞景街道,117.114185,39.207556,0,0,209,0,0
2022/1/15 0:00,瑞景街道,117.114185,39.207556,0,0,268,0,0
2022/1/16 0:00,瑞景街道,117.114185,39.207556,0,0,313,0,0
2022/1/17 0:00,瑞景街道,117.114185,39.207556,0,0,334,0,0
2022/1/18 0:00,瑞景街道,117.114185,39.207556,0,0,341,0,0
2022/1/19 0:00,瑞景街道,117.114185,39.207556,0,0,367,0,0
2022/1/20 0:00,瑞景街道,117.114185,39.207556,0,0,367,0,0
2022/1/21 0:00,瑞景街道,117.114185,39.207556,0,0,367,0,0
2022/1/22 0:00,瑞景街道,117.114185,39.207556,0,0,340,0,0
2022/1/23 0:00,瑞景街道,117.114185,39.207556,0,0,304,0,0
2022/1/24 0:00,瑞景街道,117.114185,39.207556,0,0,265,0,0
2022/1/25 0:00,瑞景街道,117.114185,39.207556,0,0,225,0,0
2022/1/26 0:00,瑞景街道,117.114185,39.207556,0,0,226,0,0
2022/1/27 0:00,瑞景街道,117.114185,39.207556,0,0,188,0,0
2022/1/28 0:00,瑞景街道,117.114185,39.207556,0,0,169,0,0
2022/1/29 0:00,瑞景街道,117.114185,39.207556,0,0,119,0,0
2022/1/30 0:00,瑞景街道,117.114185,39.207556,0,0,89,0,0
2022/1/31 0:00,瑞景街道,117.114185,39.207556,0,0,68,0,0
2022/2/1 0:00,瑞景街道,117.114185,39.207556,0,0,83,0,0
2021/12/23 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/24 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/25 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/26 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/27 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/28 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/29 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/30 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2021/12/31 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2022/1/1 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2022/1/2 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2022/1/3 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2022/1/4 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2022/1/5 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2022/1/6 0:00,罗庄子镇,117.381726,40.114673,0,0,0,0,0
2022/1/7 0:00,罗庄子镇,117.381726,40.114673,1,0,0,0,0
2022/1/8 0:00,罗庄子镇,117.381726,40.114673,0,0,27,0,0
2022/1/9 0:00,罗庄子镇,117.381726,40.114673,0,0,63,0,0
2022/1/10 0:00,罗庄子镇,117.381726,40.114673,0,0,102,0,0
2022/1/11 0:00,罗庄子镇,117.381726,40.114673,0,0,142,0,0
2022/1/12 0:00,罗庄子镇,117.381726,40.114673,0,0,146,0,0
2022/1/13 0:00,罗庄子镇,117.381726,40.114673,0,0,184,0,0
2022/1/14 0:00,罗庄子镇,117.381726,40.114673,0,0,209,0,0
2022/1/15 0:00,罗庄子镇,117.381726,40.114673,0,0,268,0,0
2022/1/16 0:00,罗庄子镇,117.381726,40.114673,0,0,313,0,0
2022/1/17 0:00,罗庄子镇,117.381726,40.114673,0,0,334,0,0
2022/1/18 0:00,罗庄子镇,117.381726,40.114673,0,0,341,0,0
2022/1/19 0:00,罗庄子镇,117.381726,40.114673,0,0,367,0,0
2022/1/20 0:00,罗庄子镇,117.381726,40.114673,0,0,367,0,0
2022/1/21 0:00,罗庄子镇,117.381726,40.114673,0,0,367,0,0
2022/1/22 0:00,罗庄子镇,117.381726,40.114673,0,0,340,0,0
2022/1/23 0:00,罗庄子镇,117.381726,40.114673,0,0,304,0,0
2022/1/24 0:00,罗庄子镇,117.381726,40.114673,0,0,265,0,0
2022/1/25 0:00,罗庄子镇,117.381726,40.114673,0,0,225,0,0
2022/1/26 0:00,罗庄子镇,117.381726,40.114673,0,0,226,0,0
2022/1/27 0:00,罗庄子镇,117.381726,40.114673,0,0,188,0,0
2022/1/28 0:00,罗庄子镇,117.381726,40.114673,0,0,169,0,0
2022/1/29 0:00,罗庄子镇,117.381726,40.114673,0,0,119,0,0
2022/1/30 0:00,罗庄子镇,117.381726,40.114673,0,0,89,0,0
2022/1/31 0:00,罗庄子镇,117.381726,40.114673,0,0,68,0,0
2022/2/1 0:00,罗庄子镇,117.381726,40.114673,0,0,83,0,0
2021/12/23 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/24 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/25 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/26 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/27 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/28 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/29 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/30 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2021/12/31 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2022/1/1 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2022/1/2 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2022/1/3 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2022/1/4 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2022/1/5 0:00,北淮淀镇,117.574049,39.247657,2,0,0,0,0
2022/1/6 0:00,北淮淀镇,117.574049,39.247657,4,0,0,0,0
2022/1/7 0:00,北淮淀镇,117.574049,39.247657,0,0,0,0,0
2022/1/8 0:00,北淮淀镇,117.574049,39.247657,0,0,27,0,0
2022/1/9 0:00,北淮淀镇,117.574049,39.247657,0,0,63,0,0
2022/1/10 0:00,北淮淀镇,117.574049,39.247657,0,0,102,0,0
2022/1/11 0:00,北淮淀镇,117.574049,39.247657,0,0,142,0,0
2022/1/12 0:00,北淮淀镇,117.574049,39.247657,0,0,146,0,0
2022/1/13 0:00,北淮淀镇,117.574049,39.247657,0,0,184,0,0
2022/1/14 0:00,北淮淀镇,117.574049,39.247657,0,0,209,0,0
2022/1/15 0:00,北淮淀镇,117.574049,39.247657,0,0,268,0,0
2022/1/16 0:00,北淮淀镇,117.574049,39.247657,0,0,313,0,0
2022/1/17 0:00,北淮淀镇,117.574049,39.247657,0,0,334,0,0
2022/1/18 0:00,北淮淀镇,117.574049,39.247657,0,0,341,0,0
2022/1/19 0:00,北淮淀镇,117.574049,39.247657,0,0,367,0,0
2022/1/20 0:00,北淮淀镇,117.574049,39.247657,0,0,367,0,0
2022/1/21 0:00,北淮淀镇,117.574049,39.247657,0,0,367,0,0
2022/1/22 0:00,北淮淀镇,117.574049,39.247657,0,0,340,0,0
2022/1/23 0:00,北淮淀镇,117.574049,39.247657,0,0,304,0,0
2022/1/24 0:00,北淮淀镇,117.574049,39.247657,0,0,265,0,0
2022/1/25 0:00,北淮淀镇,117.574049,39.247657,0,0,225,0,0
2022/1/26 0:00,北淮淀镇,117.574049,39.247657,0,0,226,0,0
2022/1/27 0:00,北淮淀镇,117.574049,39.247657,0,0,188,0,0
2022/1/28 0:00,北淮淀镇,117.574049,39.247657,0,0,169,0,0
2022/1/29 0:00,北淮淀镇,117.574049,39.247657,0,0,119,0,0
2022/1/30 0:00,北淮淀镇,117.574049,39.247657,0,0,89,0,0
2022/1/31 0:00,北淮淀镇,117.574049,39.247657,0,0,68,0,0
2022/2/1 0:00,北淮淀镇,117.574049,39.247657,0,0,83,0,0
2021/12/23 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/24 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/25 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/26 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/27 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/28 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/29 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/30 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2021/12/31 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/1 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/2 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/3 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/4 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/5 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/6 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/7 0:00,月牙河街道,117.246841,39.166523,0,0,0,0,0
2022/1/8 0:00,月牙河街道,117.246841,39.166523,0,0,27,0,0
2022/1/9 0:00,月牙河街道,117.246841,39.166523,0,0,63,0,0
2022/1/10 0:00,月牙河街道,117.246841,39.166523,0,0,102,0,0
2022/1/11 0:00,月牙河街道,117.246841,39.166523,0,0,142,0,0
2022/1/12 0:00,月牙河街道,117.246841,39.166523,0,0,146,0,0
2022/1/13 0:00,月牙河街道,117.246841,39.166523,0,0,184,0,0
2022/1/14 0:00,月牙河街道,117.246841,39.166523,0,0,209,0,0
2022/1/15 0:00,月牙河街道,117.246841,39.166523,0,0,268,0,0
2022/1/16 0:00,月牙河街道,117.246841,39.166523,0,0,313,1,0
2022/1/17 0:00,月牙河街道,117.246841,39.166523,0,0,334,1,0
2022/1/18 0:00,月牙河街道,117.246841,39.166523,0,0,341,1,0
2022/1/19 0:00,月牙河街道,117.246841,39.166523,0,0,367,1,0
2022/1/20 0:00,月牙河街道,117.246841,39.166523,0,0,367,1,0
2022/1/21 0:00,月牙河街道,117.246841,39.166523,0,0,367,1,0
2022/1/22 0:00,月牙河街道,117.246841,39.166523,0,0,340,1,0
2022/1/23 0:00,月牙河街道,117.246841,39.166523,0,0,304,1,0
2022/1/24 0:00,月牙河街道,117.246841,39.166523,0,0,265,1,0
2022/1/25 0:00,月牙河街道,117.246841,39.166523,0,0,225,1,0
2022/1/26 0:00,月牙河街道,117.246841,39.166523,6,0,226,6,0
2022/1/27 0:00,月牙河街道,117.246841,39.166523,0,0,188,6,0
2022/1/28 0:00,月牙河街道,117.246841,39.166523,1,0,169,12,0
2022/1/29 0:00,月牙河街道,117.246841,39.166523,0,0,119,21,0
2022/1/30 0:00,月牙河街道,117.246841,39.166523,0,0,89,27,0
2022/1/31 0:00,月牙河街道,117.246841,39.166523,0,0,68,27,0
2022/2/1 0:00,月牙河街道,117.246841,39.166523,0,0,83,42,0
2021/12/23 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2021/12/24 0:00,北闸口镇,117.412098,38.949245,0,0,0,0,0
2021/12/25 0:00,北闸口镇,117.412098,38.949245,0,0,0,0,0
2021/12/26 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2021/12/27 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2021/12/28 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2021/12/29 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2021/12/30 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2021/12/31 0:00,北闸口镇,117.412098,38.949245,0,0,0,0,0
2022/1/1 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2022/1/2 0:00,北闸口镇,117.412098,38.949245,2,0,0,0,0
2022/1/3 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2022/1/4 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2022/1/5 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2022/1/6 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2022/1/7 0:00,北闸口镇,117.412098,38.949245,1,0,0,0,0
2022/1/8 0:00,北闸口镇,117.412098,38.949245,0,1,27,26,0
2022/1/9 0:00,北闸口镇,117.412098,38.949245,0,1,63,62,0
2022/1/10 0:00,北闸口镇,117.412098,38.949245,0,2,102,95,0
2022/1/11 0:00,北闸口镇,117.412098,38.949245,0,2,142,131,0
2022/1/12 0:00,北闸口镇,117.412098,38.949245,0,2,146,135,0
2022/1/13 0:00,北闸口镇,117.412098,38.949245,0,3,184,170,0
2022/1/14 0:00,北闸口镇,117.412098,38.949245,0,3,209,194,0
2022/1/15 0:00,北闸口镇,117.412098,38.949245,0,3,268,253,0
2022/1/16 0:00,北闸口镇,117.412098,38.949245,0,3,313,295,0
2022/1/17 0:00,北闸口镇,117.412098,38.949245,0,3,334,316,0
2022/1/18 0:00,北闸口镇,117.412098,38.949245,0,3,341,322,0
2022/1/19 0:00,北闸口镇,117.412098,38.949245,0,3,367,348,0
2022/1/20 0:00,北闸口镇,117.412098,38.949245,0,3,367,348,0
2022/1/21 0:00,北闸口镇,117.412098,38.949245,0,3,367,348,0
2022/1/22 0:00,北闸口镇,117.412098,38.949245,0,2,340,322,0
2022/1/23 0:00,北闸口镇,117.412098,38.949245,0,2,304,286,0
2022/1/24 0:00,北闸口镇,117.412098,38.949245,0,1,265,253,0
2022/1/25 0:00,北闸口镇,117.412098,38.949245,0,1,225,217,0
2022/1/26 0:00,北闸口镇,117.412098,38.949245,0,1,226,213,0
2022/1/27 0:00,北闸口镇,117.412098,38.949245,0,0,188,178,0
2022/1/28 0:00,北闸口镇,117.412098,38.949245,0,0,169,154,0
2022/1/29 0:00,北闸口镇,117.412098,38.949245,0,0,119,95,0
2022/1/30 0:00,北闸口镇,117.412098,38.949245,0,0,89,54,0
2022/1/31 0:00,北闸口镇,117.412098,38.949245,0,0,68,33,0
2022/2/1 0:00,北闸口镇,117.412098,38.949245,0,0,83,27,0
2021/12/23 0:00,体育中心街道,117.15864,39.079964,2,0,0,0,0
2021/12/24 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2021/12/25 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2021/12/26 0:00,体育中心街道,117.15864,39.079964,0,0,0,0,0
2021/12/27 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2021/12/28 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2021/12/29 0:00,体育中心街道,117.15864,39.079964,0,0,0,0,0
2021/12/30 0:00,体育中心街道,117.15864,39.079964,0,0,0,0,0
2021/12/31 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2022/1/1 0:00,体育中心街道,117.15864,39.079964,0,0,0,0,0
2022/1/2 0:00,体育中心街道,117.15864,39.079964,3,0,0,0,0
2022/1/3 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2022/1/4 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2022/1/5 0:00,体育中心街道,117.15864,39.079964,0,0,0,0,0
2022/1/6 0:00,体育中心街道,117.15864,39.079964,0,0,0,0,0
2022/1/7 0:00,体育中心街道,117.15864,39.079964,1,0,0,0,0
2022/1/8 0:00,体育中心街道,117.15864,39.079964,0,0,27,1,0
2022/1/9 0:00,体育中心街道,117.15864,39.079964,2,0,63,1,0
2022/1/10 0:00,体育中心街道,117.15864,39.079964,0,0,102,1,0
2022/1/11 0:00,体育中心街道,117.15864,39.079964,0,0,142,1,0
2022/1/12 0:00,体育中心街道,117.15864,39.079964,0,0,146,1,0
2022/1/13 0:00,体育中心街道,117.15864,39.079964,0,0,184,1,0
2022/1/14 0:00,体育中心街道,117.15864,39.079964,0,0,209,1,0
2022/1/15 0:00,体育中心街道,117.15864,39.079964,0,0,268,1,0
2022/1/16 0:00,体育中心街道,117.15864,39.079964,0,0,313,1,0
2022/1/17 0:00,体育中心街道,117.15864,39.079964,0,0,334,1,0
2022/1/18 0:00,体育中心街道,117.15864,39.079964,0,0,341,1,0
2022/1/19 0:00,体育中心街道,117.15864,39.079964,0,0,367,1,0
2022/1/20 0:00,体育中心街道,117.15864,39.079964,0,0,367,1,0
2022/1/21 0:00,体育中心街道,117.15864,39.079964,0,0,367,1,0
2022/1/22 0:00,体育中心街道,117.15864,39.079964,0,0,340,0,0
2022/1/23 0:00,体育中心街道,117.15864,39.079964,0,0,304,0,0
2022/1/24 0:00,体育中心街道,117.15864,39.079964,0,0,265,0,0
2022/1/25 0:00,体育中心街道,117.15864,39.079964,0,0,225,0,0
2022/1/26 0:00,体育中心街道,117.15864,39.079964,1,0,226,0,0
2022/1/27 0:00,体育中心街道,117.15864,39.079964,0,0,188,0,0
2022/1/28 0:00,体育中心街道,117.15864,39.079964,0,0,169,0,0
2022/1/29 0:00,体育中心街道,117.15864,39.079964,0,0,119,0,0
2022/1/30 0:00,体育中心街道,117.15864,39.079964,0,0,89,0,0
2022/1/31 0:00,体育中心街道,117.15864,39.079964,0,0,68,0,0
2022/2/1 0:00,体育中心街道,117.15864,39.079964,0,0,83,0,0
2021/12/23 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/24 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/25 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/26 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/27 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/28 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/29 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/30 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2021/12/31 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2022/1/1 0:00,新河街道,117.632634,39.051266,1,0,0,0,0
2022/1/2 0:00,新河街道,117.632634,39.051266,4,0,0,0,0
2022/1/3 0:00,新河街道,117.632634,39.051266,1,0,0,0,0
2022/1/4 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2022/1/5 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2022/1/6 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2022/1/7 0:00,新河街道,117.632634,39.051266,0,0,0,0,0
2022/1/8 0:00,新河街道,117.632634,39.051266,0,0,27,0,0
2022/1/9 0:00,新河街道,117.632634,39.051266,0,0,63,0,0
2022/1/10 0:00,新河街道,117.632634,39.051266,0,0,102,0,0
